exp_id	parent_exp	depth	path	specialist	status	val_bpb	delta_vs_best	hypothesis
028	005	2	000/005/028	tok	eval_budget_overrun	1.083203		Cache word_start_mask at module level so the second deserialize() call (for TTT) skips the SPM vocab scan, saving ~4-5s of eval init overhead that caused the eval_budget_overrun.
038	005	2	000/005/038	tok	eval_budget_overrun	1.080768		Add per-feature embedding layer-scale (embed_norm_scale, [512], init=0) applied as x*(1+scale) after embedding RMSNorm — a fast-converging handle on per-dimension amplification that complements the slow 8192×512 tok_emb matrix.
006	000	1	000/006	opt	eval_budget_overrun	1.080069		Split Muon into two param groups — attention matrices use muon_wd=0.095, MLP matrices use muon_wd_mlp=0.115 — restoring the multi_596 regularization split that was absent from the PR#1758 seed.
007	000	1	000/007	ttt	eval_budget_overrun	1.080081		Replace global SGD optimizer with fresh-per-chunk AdamW (betas=(0.9,0.95), wd=0.01) in TTT loop to get clean per-document adaptive step sizes and prevent momentum bleed-over between heterogeneous val chunks.
008	000	1	000/008	eval	eval_budget_overrun	1.080339		Replace cosine LR decay in TTT with flat LR (h.ttt_lr throughout all chunks) so later chunks get equal adaptation budget instead of near-zero LR.
009	000	1	000/009	tok	eval_budget_overrun	1.083455		Add word-position embedding (4 entries, shape [4,512]) that encodes within-word BPE subword depth (0=word-start, 1=2nd subword, 2=3rd, 3=4th+) computed via torch.cummax on SP leading-space mask, added to token embeddings before RMSNorm.
010	000	1	000/010	loss	eval_budget_overrun	1.089888		Add deep supervision auxiliary LM loss (coef=0.1) at encoder-decoder boundary: projects encoder final hidden state through tied embeddings to give direct language-modeling gradient signal to early layers, improving gradient flow for the undertrained model without any new artifact parameters.
012	000	1	000/012	curr	crash			Short-to-long seq-len curriculum (1024→2048 at frac=0.25) with warmup pre-compilation of the 1024 shape to avoid mid-training distributed recompile hazard causing NCCL timeout (fixed crash from exp_001).
013	000	1	000/013	reg	keep	1.078897	-0.000170	MLP/attn Muon WD split (attn=0.095, mlp=0.115) plus ttt_epochs reduced 3→2 to clear eval budget; first submit showed val_bpb=1.080 but DQ_EVAL by 3.4s.
014	000	1	000/014	opt	keep	1.078777	-0.000120	Split Muon MLP weight decay (muon_wd=0.095 attn, muon_wd_mlp=0.115 MLP) + reduce ttt_epochs from 3 to 2 to stay within the 600s eval budget.
024	014	2	000/014/024	opt	discard	1.080301	+0.001524	Muon+ col-then-row post-normalization after Newton-Schulz orthogonalization (paper arxiv:2602.21545): normalizes each column then each row of the update matrix to unit norm, ensuring uniform per-neuron update magnitudes for rectangular MLP/attn weight matrices on top of existing MuonEq-R pre-normalization.
025	014	2	000/014/025	meta	discard	1.079002	+0.000225	Compose exp_005's TTT cosine LR floor (0.5*ttt_lr instead of 0) on top of exp_014's WD split — restoring an independent keep that was lost when exp_014 forked from exp_000 instead of exp_005.
026	014	2	000/014/026	reg	discard	1.079042	+0.000265	Late-training weight-decay taper: linearly reduce all optimizer WDs from 100% to 50% over the final 30% of training (frac 0.70→1.0), letting the model optimize more freely during warmdown when LR is already decaying.
027	014	2	000/014/027	eval	eval_budget_overrun	1.080385		Widen eval stride 64→128 (halves scoring forward-pass count, −3% context per position) and reinvest freed eval budget into ttt_epochs 2→4, recovering the original 4-epoch TTT quality within ~440s total eval time.
029	014	2	000/014/029	loss	discard	1.087752	+0.008975	Focal loss (γ=1.0) with per-batch normalization: replace CE mean with (1-p_t)/mean(1-p_t) * nll, redistributing gradient budget toward hard tokens while keeping average loss scale equal to CE.
030	014	2	000/014/030	arch	keep	1.078041	-0.000736	Bifurcate per-head q_gain into [H, 2]: col-0 scales the RoPE-rotated head-dim slice (positional channel), col-1 scales the NoPE pass-through slice (content channel). Both columns init at qk_gain_init=5.25 so step-0 is bit-equivalent to baseline.
039	030	3	000/014/030/039	arch	discard	1.079435	+0.001394	Hybrid RoPE/NoPE layer pattern: late-decoder blocks 6, 8, 10 set rope_dims=0 (skip rotation entirely → NoPE), creating an alternating NoPE/RoPE stripe through the deep decoder; looped blocks 3-5 keep partial-RoPE for stable positional recurrence. Per Yang et al. 2025 (2501.18795) NoPE layers naturally specialize for long-range content retrieval while RoPE layers handle local recency; mixing them outperforms uniform partial-RoPE.
041	030	3	000/014/030/041	ttt	eval_budget_overrun	1.078062		Per-layer TTT LR scaling: blocks 0–10 get LR scaled from 0.25× to 1.75× of ttt_lr (linear by depth), non-block params (embeddings, norms) keep 1.0×, cosine decay applied proportionally per group.
043	030	3	000/014/030/043	quant	discard	1.078324	+0.000283	Reduce GPTQ error-propagation block_size from 128 to 32, giving 4× more frequent Hinv correction flushes and lower accumulated quantization error, with zero artifact-size impact (per-row scales are block_size-independent).
044	030	3	000/014/030/044	meta	discard	1.078795	+0.000754	Lower peak Muon momentum from 0.99 to 0.95 (canonical modded-nanogpt value): velocity timescale shortens from ~e^(-step/100) to e^(-step/20), giving late-warmdown steps more on-policy recent-gradient signal instead of stale accumulated velocity over the long 72% cosine warmdown.
045	030	3	000/014/030/045	opt	keep	1.076881	-0.001160	Set min_lr=0.10 so the linear warmdown LR floor is 10% of peak (not 0), preventing completely frozen-gradient final steps and letting the EMA capture meaningful training signal through end of 600s budget.
053	045	4	000/014/030/045/053	opt	keep	1.076789	-0.000092	Raise min_lr from 0.10 to 0.15: extends the LR floor phase from ~43s to ~64s of training, keeping Muon updates at 15% of peak in the final warmdown stretch.
065	053	5	000/014/030/045/053/065	opt	discard	1.077044	+0.000347	Replace fixed Newton-Schulz coefficients (3.4445, -4.775, 2.0315) with Polar Express per-iteration minimax-optimized coefficients (ICLR 2026), which converge to the polar factor ~2x faster in the same 5 NS steps, giving Muon higher-quality gradient orthogonalization throughout training.
054	045	4	000/014/030/045/054	meta	keep	1.076735	-0.000054	Raise warmdown LR floor min_lr=0.10→0.15: exp_045 just established that a non-zero floor compounds well in our undertrained 600s regime (Δ=-0.001160 going from 0.0→0.10), but the curve was tested only at one point — testing 0.15 brackets which side of the peak we're on, with priors that Cerebras D2Z (arxiv 2502.15938) claims zero floor is generally optimal for under-trained models so the curve must peak then decline.
064	054	5	000/014/030/045/054/064	meta	keep	1.076697	-0.000038	Raise muon_momentum_warmup_fraction 0.33→0.45: extends momentum ramp from 198s to 270s, keeping Muon momentum closer to start (0.92) longer so on-policy gradient signal dominates during early warmdown (warmdown starts at 168s, so 102s of overlap where LR is decaying AND momentum is still ramping — the fine-tuning sweet spot).
073	064	6	000/014/030/045/054/064/073	opt	discard	1.077564	+0.000867	Replace linear LR warmdown with cosine warmdown (min_lr=0.15 floor preserved): with linear decay LR hits the floor at frac≈0.892 (~64s before end), wasting learning signal; cosine decay stays above the floor until frac=1.0 exactly, keeping LR higher throughout warmdown for more gradient signal while converging to the same min_lr endpoint.
074	064	6	000/014/030/045/054/064/074	meta	discard	1.077571	+0.000874	Raise muon_momentum_warmup_fraction 0.45→0.55: extend Muon momentum ramp 270s→330s, increasing warmdown-overlap-with-ramping-momentum from 102s→162s — pushes the same axis exp_064 just kept (0.20 discard, 0.45 keep, longer-ramp-is-better trend).
077	064	6	000/014/030/045/054/064/077	reg	discard	2.727815	+1.651232	Add weight_decay=0.1 to TTT SGD optimizer: regularizes chunk-to-chunk weight drift, preventing early-chunk over-adaptation from degrading later-chunk predictions.
079	064	6	000/014/030/045/054/064/079	tok	discard	1.078843	+0.002260	Add a learnable [model_dim=512] word-start structural embedding (zero-init) that is added to the post-RMSNorm input representation for all word-initial tokens (those whose SP piece starts with ▁), encoding the linguistic word-boundary prior explicitly so the transformer can focus embedding capacity on token-specific content rather than re-learning the shared word-start bias from co-occurrence patterns.
080	064	6	000/014/030/045/054/064/080	loss	discard	1.120168	+0.043585	2-step-ahead auxiliary CE loss (α=0.15): at position t, co-train the same tied-embedding projection to predict x_{t+2} in addition to x_{t+1}, adding a richer look-ahead gradient signal with zero extra artifact parameters.
081	064	6	000/014/030/045/054/064/081	quant	discard	1.077124	+0.000541	Frequency-weighted GPTQ Hessian calibration: pre-collect all calibration batches, count token frequencies, boost top-100 most-frequent tokens by sqrt(2) in H=X^TX, biasing GPTQ to minimize quantization error on common tokens. This technique improved bpb by -0.001812 on the old baseline (exp_002) but was never merged into the main lineage.
082	064	6	000/014/030/045/054/064/082	eval	keep	1.076538	-0.000045	Per-chunk NLL-adaptive TTT learning rate: after score-first evaluation of each chunk, scale the cosine-scheduled adaptation LR by clip(chunk_nll/running_mean_nll, 0.5, 2.0), reallocating adaptation budget toward chunks where the model is struggling most.
090	082	7	000/014/030/045/054/064/082/090	meta	discard	1.077780	+0.001242	Raise ema_decay 0.9965→0.998: extends EMA half-life 198→346 steps to better average the long warmdown_frac=0.72 trajectory now that min_lr=0.15 produces stable, meaningfully-moving late steps.
091	082	7	000/014/030/045/054/064/082/091	eval	discard	1.077217	+0.000679	Nesterov SGD + per-chunk momentum reset for TTT: switch SGD to nesterov=True (lookahead gradient computes at θ-lr·v, more accurate in the ~6-step-per-chunk regime) and clear optimizer.state at each chunk boundary (removes stale velocity from the previous chunk's different distribution).
092	082	7	000/014/030/045/054/064/082/092	ttt	keep	1.076397	-0.000141	Combine exp_075's recurrence-block gradient equalization (rescale blocks 3-5 grad by 1/(num_loops+1)=1/3 after backward) with Nesterov momentum (nesterov=True) in TTT SGD, on top of exp_082's NLL-adaptive LR — both improvements were on separate lineage branches and have never been combined.
101	092	8	000/014/030/045/054/064/082/092/101	ttt	discard	1.090955	+0.014558	Replace standard CE with focal CE (γ=2) in TTT adaptation step: down-weight tokens the model predicts confidently (focal_w=(1-p_t)^2 ≈ 0) and concentrate gradient signal on hard tokens that inflate BPB most, making each TTT step more efficient per chunk.
103	092	8	000/014/030/045/054/064/082/092/103	opt	discard	1.076644	+0.000247	Extend warmdown_frac from 0.72→0.76: with min_lr=0.15 floor both schedules reach the floor at ~533s, but the shallower linear slope gives the EMA more time accumulating near-converged weights, better matching the hard-task WSD regime where longer decay fractions are optimal.
104	092	8	000/014/030/045/054/064/082/092/104	loss	discard	1.082974	+0.006577	Revert exp_094's catastrophic per_token.clamp(max=5.0) and replace with F.cross_entropy label_smoothing=0.01: at vocab=8192 the clamp silenced all gradients at init (ln(8192)≈9>>5), and ε=0.01 micro-smoothing may marginally improve post-GPTQ calibration without measurable gradient distortion.
105	092	8	000/014/030/045/054/064/082/092/105	reg	discard	1.077090	+0.000693	Split Muon WD within attention block by functional role: Q/K routing matrices get muon_wd_qk=0.075 (lower, needs more optimization freedom), V/O content matrices get muon_wd_vo=0.110 (higher, functions like MLP projection); analogous to the successful attn/MLP WD split (exp_013) but applied within attn itself.
106	092	8	000/014/030/045/054/064/082/092/106	arch	eval_budget_overrun	1.079394		Peri-LN (ICLR 2025, arxiv 2502.02732): add a parameter-free RMSNorm to each sublayer's OUTPUT before the residual add — sandwich-style y = x + scale * RMSNorm(Module(RMSNorm(x))) — bounding per-sublayer contribution magnitude in both sequential (layers 0-6) and parallel-residual (layers 7-10) modes.
107	092	8	000/014/030/045/054/064/082/092/107	meta	discard	1.077492	+0.001095	Raise scalar_lr 0.02→0.03 (50% bump) on the AdamW group containing the bifurcated q_gain[H,2] (exp_030's biggest +Δ), attn_scale/mlp_scale, resid_mix, and skip_gates — an entirely untouched meta knob currently identical to matrix_lr=0.022, while modern muP/normalized-transformer recipes give scalar gains materially higher LR than matrices because they are few-parameter and need fast convergence in our undertrained 600s regime.
108	092	8	000/014/030/045/054/064/082/092/108	quant	size_blocked	1.075575		Split GPTQ clip sigmas: attention layers (c_q/c_k/c_v/proj) use attn_clip_sigmas=10.0 vs uniform 12.85, giving a finer int6 quantization grid for attn weights (few outliers beyond 10σ) while MLP layers keep 12.85 to preserve their wider-tail outliers.
109	092	8	000/014/030/045/054/064/082/092/109	curr	keep	1.074752	-0.001645	Dynamic small→large batch schedule: use half-size batch (393k tokens) for the pre-warmdown phase (0–28% of training), then switch to full batch (786k tokens) at warmdown start; pre-compile both shapes during warmup to avoid mid-training recompile, yielding ~25% more optimizer steps early when critical batch size is small.
115	109	9	000/014/030/045/054/064/082/092/109/115	curr	crash			Three-phase batch schedule (quarter→half→full): add phase-0 with quarter-batch (196k tokens, 12 seqs/GPU) for the first 10% of training (0–60s), then phase-1 half-batch (28%) and full-batch (28–100%) as before; pre-compile the quarter-batch graph during warmup so no mid-training recompile overhead.
120	109	9	000/014/030/045/054/064/082/092/109/120	curr	crash			Three-phase batch schedule (quarter→half→full) v2: phase-0 quarter-batch (196k tokens) for first 10% of training, phase-1 half-batch (393k) for 10–28%, phase-2 full-batch (786k) from 28%; quarter-batch graph compiles naturally at step 0 (all 8 GPUs simultaneously, no NCCL risk) removing the 4th warmup pass that caused v1 crash.
122	109	9	000/014/030/045/054/064/082/092/109/122	opt	discard	1.074945	+0.000193	Raise AdamW β₂ from 0.95→0.99 at warmdown start for tok_emb and scalar optimizer groups: stable second-moment estimates let the LR schedule—not gradient magnitude fluctuations—control step size during warmdown (arxiv 2508.01483: consistent improvements with higher β₂ during WSD cooldown).
124	109	9	000/014/030/045/054/064/082/092/109/124	reg	discard	1.077178	+0.002426	Give skip_weights and skip_gates their own AdamW param group with weight_decay=0.0 (freed from adam_wd=0.02): WD was decaying these critical skip-connection parameters by ~80% over training (scalar_lr×adam_wd per step over ~4000 steps ≈ e^-1.6 factor), forcing the optimizer to constantly fight WD just to maintain useful skip magnitudes.
125	109	9	000/014/030/045/054/064/082/092/109/125	meta	discard	1.078438	+0.003686	Lower muon_momentum_warmup_start 0.92 to 0.85 (canonical Modded-NanoGPT value): untouched in 116 trials despite peak and fraction being tuned; lower start means first ~10% of training has Muon updates 50% closer to on-policy gradient (1-0.85=0.15 vs 1-0.92=0.08), giving better basin selection in the highly-plastic 600s undertrained regime, then ramps to preserved peak 0.99 over the same 0.33 fraction.
126	109	9	000/014/030/045/054/064/082/092/109/126	curr	crash			Extend half-batch phase from 28% to 38% of training: keep 2-phase schedule (half→full) but with transition at 38% instead of 28%, giving 10% more of training (60s) with more optimizer steps while LR is still at 88% of peak.
127	109	9	000/014/030/045/054/064/082/092/109/127	loss	discard	1.077136	+0.002384	Add PaLM-style z-loss (1e-4 * mean(logsumexp(logits)^2)) to the CE loss: penalizes the log-partition function magnitude, keeping logit scale well-conditioned and reducing the effective weight singular-value range needed — improving GPTQ int6 quantization fidelity.
128	109	9	000/014/030/045/054/064/082/092/109/128	arch	eval_budget_overrun	1.081711		Switch MLP activation from LeakyReLU(slope=0.5).square() to ReLU.square() (PrimerEZ / Haziza 2025 srelu): zero the negative tail entirely instead of leaking 0.25·z², inducing activation sparsity that may regularize the undertrained MLP. One-character edit (negative_slope 0.5→0.0 equivalent); identical shapes / dtypes / compile-graph topology / param count, so eval budget is unaffected.
129	109	9	000/014/030/045/054/064/082/092/109/129	eval	eval_budget_overrun	1.094911		Tighten TTT gradient clip from 1.0 to 0.5: motivated by the LaCT paper (arXiv:2505.23884) finding that sequential gradient accumulation in TTT causes magnitude explosion; halving the clip norm reduces per-step parameter drift, preventing overfitting to each chunk while matching the tighter 0.3 clip used during training.
130	109	9	000/014/030/045/054/064/082/092/109/130	quant	keep	1.074702	-0.000050	Loss-weighted GPTQ Hessian calibration: two-pass approach computes per-batch CE loss then re-accumulates Hessian with each batch weighted by its normalized loss, biasing GPTQ error compensation toward sequences where the model is most uncertain (highest BPB contribution).
140	130	10	000/014/030/045/054/064/082/092/109/130/140	quant	discard	1.074992	+0.000290	Combined frequency+loss Hessian weighting: extend exp_130's loss-weighted calibration by also scaling activations for the top-100 most-frequent tokens by sqrt(2), so the Hessian simultaneously emphasizes high-uncertainty batches (loss weight) and frequent tokens (freq weight), two complementary orthogonal signals for GPTQ error compensation.
141	130	10	000/014/030/045/054/064/082/092/109/130/141	tok	discard	1.076029	+0.001327	Add within-word BPE position embeddings: zero-init nn.Embedding(8, 512) injected after input RMSNorm using a causal cummax scan over SP8192 word-start flags (persistent=False LUT, not in artifact), giving the model explicit intra-word token position without future leakage.
142	130	10	000/014/030/045/054/064/082/092/109/130/142	meta	discard	1.078510	+0.003808	Raise tied_embed_lr 0.03→0.04 (an axis untouched in 135 trials): with tied embeddings the tok_emb param receives output-projection (softmax-side) gradients which dominate the input-embedding gradients — currently the tied_embed_lr/matrix_lr ratio of 1.36 is closer to μP-style than to the √d≈22.6 ratio recommended by arxiv 2506.15025 for large-vocab models, so a +33% bump samples the theoretically-favored direction while staying small-radius (still 15× below the untied default of 0.6).
143	130	10	000/014/030/045/054/064/082/092/109/130/143	opt	size_blocked	1.075118		Implement Muon-VS (Variance-Adaptive Muon, arxiv 2601.14603): add per-element variance scaling of the Nesterov momentum before Newton-Schulz orthogonalization using the existing muon_beta2=0.95 EMA buffer, dampening high-variance gradient directions and amplifying low-variance ones for more efficient orthogonal updates.
144	130	10	000/014/030/045/054/064/082/092/109/130/144	curr	discard	1.136397	+0.061695	Hard-token loss weighting: replace uniform CE mean with per-token loss-proportional weights (w = per_tok / mean_per_tok, detached), computing mean(per_tok²)/mean(per_tok) — upweights hard tokens ~proportionally to their difficulty, concentrating gradient on positions where the model errs most.
145	130	10	000/014/030/045/054/064/082/092/109/130/145	ttt	eval_budget_overrun	1.093126		Fuse per-parameter TTT gradient AllReduce (150+ individual NCCL calls) into a single float32 flat-buffer AllReduce per step to eliminate kernel-launch overhead (~15ms/step → ~14s saved), then use the freed eval budget to add a 4th TTT epoch (ttt_epochs 3→4, +33% adaptation per chunk at ~1ms cost).
146	130	10	000/014/030/045/054/064/082/092/109/130/146	arch	discard	1.075878	+0.001176	Add per-head sigmoid output gate on attention (NeurIPS 2025 Best Paper, arXiv:2505.06708): apply gate=sigmoid(α·||y||₂ + β) per head with α=0/β=+4 init (transparent at step-0) between SDPA(+XSA) and proj, introducing non-linearity on the low-rank softmax mapping plus output-magnitude-dependent sparse gating to mitigate attention-sink at near-zero param/byte cost (176 scalars total).
147	130	10	000/014/030/045/054/064/082/092/109/130/147	reg	discard	1.075182	+0.000480	Set scalar_wd=0.0 (down from adam_wd=0.02) for optimizer_scalar: attn_scale, mlp_scale, resid_mix, and q_gain are initialized at non-zero target values (1.0, 1.0, [1.0,0], 5.25) yet WD constantly pulls them toward zero, creating optimization friction that forces gradients to fight the WD force rather than learning the optimal scale.
148	130	10	000/014/030/045/054/064/082/092/109/130/148	eval	discard	1.075168	+0.000466	Replace cumulative NLL running-average reference in TTT adaptive LR with EMA (decay=0.95, α=0.05): compares each chunk's difficulty to a ~20-chunk local window instead of all prior chunks, making the cosine LR scaling more responsive to FineWeb's domain-shift structure.
149	130	10	000/014/030/045/054/064/082/092/109/130/149	quant	discard	1.075240	+0.000538	Reduce GPTQ block_size 128→64 and damp_factor 0.01→0.005: finer inter-block error propagation plus less Hessian over-regularization should improve quantization fidelity without changing artifact size.
150	130	10	000/014/030/045/054/064/082/092/109/130/150	loss	discard	1.075435	+0.000733	MiLe Loss (arXiv 2310.19531): replace static BPE-rank weighting with dynamic entropy-weighted CE — weight_i = sqrt(1 + H(p_i)) / mean, where H(p_i) is Shannon entropy of model's prediction at each position; early training is near-uniform (undertrained model → high entropy everywhere), warmdown increasingly down-weights confident easy tokens and focuses gradient on remaining hard tokens.
151	130	10	000/014/030/045/054/064/082/092/109/130/151	meta	eval_budget_overrun	1.097398		Raise ttt_momentum 0.9→0.93 (untouched scalar axis in 142 trials): three prior trials (exp_031, exp_091, exp_138) all reset the cross-chunk SGD momentum buffer and all regressed +0.0005-0.0009, establishing that cross-chunk velocity carryover is beneficial; raising β to 0.93 extends velocity timescale 10→14 inner steps, amplifying the same beneficial smoothing without zeroing it.
152	130	10	000/014/030/045/054/064/082/092/109/130/152	tok	discard	1.075703	+0.001001	Add per-dimension SmearAlpha: zero-init [model_dim=512] parameter that additively injects the previous position's normalized embedding into the current embedding (`x += smear_alpha * x_prev`), giving the model cheap causal bigram context in the input layer at zero initial cost (identity at init, ≤200 compressed bytes).
153	130	10	000/014/030/045/054/064/082/092/109/130/153	opt	discard	1.075339	+0.000637	Apply gradient clipping only to AdamW param groups (embed+scalar) instead of all parameters: Muon's Newton-Schulz orthogonalization already normalizes update matrices to unit spectral norm, so the global pre-NS clip was distorting gradient directions entering the momentum buffer; removing the clip for Muon lets NS capture the true gradient distribution.
154	130	10	000/014/030/045/054/064/082/092/109/130/154	ttt	discard	1.075204	+0.000502	Fuse per-parameter TTT gradient AllReduce (150+ NCCL calls) into a single float32 flat-buffer AllReduce per step; revert ttt_epochs to 3 after exp_145 showed 4 epochs overruns budget by ~3.5s.
155	130	10	000/014/030/045/054/064/082/092/109/130/155	curr	discard	1.136494	+0.061792	Add mid-warmdown shard reshuffle at frac=0.55: the 72%-long warmdown runs on a single fixed shard permutation set at frac=0.28; a second reshuffle midway through (frac=0.55, LR still at 62% of peak) gives fresh data orderings for the second half of warmdown, improving data diversity during convergence.
156	130	10	000/014/030/045/054/064/082/092/109/130/156	arch	discard	1.075266	+0.000564	Bifurcated K-gain [num_kv_heads=4, 2] mirroring exp_030's Q-gain win on the K side: split K into RoPE/NoPE channels and apply per-kv-head learnable scale (init=1.0, step-0 identical) so each kv-head can independently sharpen the RoPE vs NoPE contribution to logits — a DOF that q_gain[H,2] cannot express because Q-side scaling is finer-grained per-q-head but identical across the 2 q-heads sharing each kv-head.
157	130	10	000/014/030/045/054/064/082/092/109/130/157	reg	keep	1.074207	-0.000495	Lower embed_wd from 0.085 to 0.05: in the severely undertrained 10-minute regime with tiny embed init (std=0.005) and low tied_embed_lr=0.03, the current WD over-constrains the embedding, preventing it from learning distinctive token representations; reducing WD by ~41% lets embeddings grow more expressive while logit_softcap=30.0 prevents overconfidence.
164	157	11	000/014/030/045/054/064/082/092/109/130/157/164	reg	discard	1.082518	+0.008311	Lower embed_wd further from 0.05 to 0.0: exp_157 confirmed lower embed WD improves val_bpb; with WD=0 the embedding is governed purely by gradient signal (dominated by output projection), consistent with scalar_wd=0.0 already working fine; the output projection gradient is strong enough to self-regularize without explicit WD shrinkage.
168	157	11	000/014/030/045/054/064/082/092/109/130/157/168	eval	discard	1.074608	+0.000401	Double TTT chunk size from 32K to 64K tokens: same total TTT compute (half as many gradient steps, each with 2× the sequences per rank), but more coherent per-chunk gradient signal and half the chunk-level AllReduce overhead. Hypothesis: fewer but larger-batch gradient steps improve TTT convergence vs noisier 16-seq steps at 32K.
169	157	11	000/014/030/045/054/064/082/092/109/130/157/169	meta	discard	1.076420	+0.002213	Raise AdamW BETA1 from 0.9 to 0.95 — the only major AdamW hyperparameter untouched in 161 trials. The KellerJordan/modded-nanogpt 320-experiment sweep at d20 found x0_beta1=0.96 optimal vs the legacy 0.9 default; we adopt a conservative 0.95 step toward that finding. Mechanism: longer momentum half-life (10→20 steps) better averages the asymmetric gradient pattern on tied tok_emb (sparse rare-token input grads + dense output-projection grads), and smooths the bifurcated q_gain[H,2] / scalar group whose per-batch gradients fluctuate with token mix; the recently-kept embed_wd reduction (0.085→0.05, exp_157) reduced one source of effective regularization on tok_emb, so additional momentum-side smoothing fills the gap without raising the LR axis itself.
170	157	11	000/014/030/045/054/064/082/092/109/130/157/170	quant	size_blocked	1.066262		Replace fixed sigma-based row scale (12.85*std/63) with per-row MSE-optimal percentile selection: try 5 clip percentiles [0.999, 0.9995, 0.9999, 0.99999, 1.0] per row and pick the one minimizing reconstruction MSE, giving ~4x finer quantization grid for the bulk of weights vs current near-no-clipping approach.
171	157	11	000/014/030/045/054/064/082/092/109/130/157/171	tok	crash			Add per-dimension causal bigram mixing (bigram_mix=[model_dim=512], zero-init): shifts embeddings right-by-1 and element-wise mixes the previous token's embedding into the current before RMSNorm, enriching x0 with bigram context that propagates through all 4 decoder layers via resid_mix injection — near-zero artifact cost (~1KB passthrough float16).
172	157	11	000/014/030/045/054/064/082/092/109/130/157/172	loss	discard	1.077376	+0.003169	Replace failed TOP hinge loss with z-loss (α=1e-4 × mean(log²Σexp(logits))): removes exp_161's harmful auxiliary and adds PaLM/T5-style partition-function regularization that sharpens predictions throughout training without any scheduling.
173	157	11	000/014/030/045/054/064/082/092/109/130/157/173	reg	discard	1.083402	+0.009195	Stochastic depth with linear depth scaling (max_rate=0.1): layer i drops its full residual delta with prob i/10 × 0.1, forcing each layer to independently develop useful representations rather than co-adapting with neighbors; scaled by 1/keep_prob to preserve expected residual magnitude during training.
174	157	11	000/014/030/045/054/064/082/092/109/130/157/174	curr	discard	1.074228	+0.000021	Quarter-batch phase 1 (196k tokens, 12 seqs/GPU) for 0–28% of training: same 2-shape compilation pattern as exp_109 (no 3-shape crash risk), but delivers 4× more optimizer steps at peak LR vs full batch instead of 2×, maximizing exploration before warmdown convergence.
