exp_id	parent_exp	depth	path	specialist	status	val_bpb	delta_vs_best	hypothesis
093	exp_075	0	093	arch	crash			Add parameter-free Peri-LN-style post-sublayer F.rms_norm on attn_out and mlp_out before attn_scale/mlp_scale multiply, stabilising the residual stream across the 11-layer + 3-layer-recurrence stack (per arXiv:2502.02732 / 2503.04598 HybridNorm).
094	exp_075	0	094	quant	eval_budget_overrun	1.080244		Halve the GPTQ Hessian damping factor from 0.01 to 0.005 so quantization error correction is more faithful to the true curvature, improving weight reconstruction quality with zero compute overhead.
095	exp_075	0	095	meta	eval_budget_overrun	1.098900		EMA_DECAY 0.9985 -> 0.999 to better match the long linear-to-zero warmdown (warmdown_frac=0.72) so the explicit EMA does not saturate before training ends and late-training (low-LR, low-noise) weights retain more weight in the final average.
096	exp_075	0	096	eval	eval_budget_overrun	1.080344		Enable Nesterov momentum in TTT SGD and soften cosine LR endpoint from 25% to 50% of max, so each epoch adapts more meaningfully.
097	exp_026	0	097	loss	discard	1.091161	+0.013748	Focal gamma 0.5→1.0 (sharper focus on hard tokens) + ttt_epochs 3→2 (fix persistent DQ_EVAL: this environment consistently runs eval at ~603s vs baseline 575-595s, per INIT.md guidance to trim ttt_epochs).
098	exp_075	0	098	opt	discard	1.099598	+0.022185	Fix optimizer phase-alignment: restore warmdown_frac 0.72→0.58 and muon_momentum_warmup_fraction 0.33→0.22, so momentum warmup (ends at 22%) finishes well before LR warmdown starts (42%), giving a proper 20% stable phase instead of the current 5%-overlap where LR decay and momentum ramp are concurrent.
099	exp_075	0	099	arch	crash			Revert per-block attn_norm/mlp_norm from DyT (alpha-only tanh, missing per-channel gamma) back to parameter-free RMSNorm — at our 11×512 scale the gamma-stripped DyT saturates useful signal that the post-sublayer scales cannot recover.
100	exp_075	0	100	ttt	discard	1.079515	+0.002102	Per-chunk optimizer state reset (optimizer.state.clear()) plus cosine LR decay across TTT epochs (5→0.005 to 5→0.0005), so each chunk adapts from a clean momentum state with coarse-to-fine refinement instead of carrying stale cross-chunk momentum.
101	exp_075	0	101	arch	crash			Replace uniform rope_dims=16 with a depth-aware 3-tier partial-RoPE schedule [24]*3+[16]*5+[8]*3 — early layers more rotated dims for positional/syntactic work, late layers larger NoPE region for content/semantic abstraction, run-mean preserved at 16.
102	exp_075	0	102	curr	eval_budget_overrun	1.082557		Replace hard loss mask at seq_len//4 with a soft positional curriculum: keep primary loss over positions [512, 2048) and add a 0.1-weighted auxiliary loss over the previously masked prefix [0, 512). This provides gradient signal from short-context positions while high-context positions still dominate.
103	exp_075	0	103	quant	eval_budget_overrun	1.080048		Reduce GPTQ block_size from 64 to 32 for 2x more frequent inter-block error propagation, improving quantization fidelity especially for small models.
104	exp_075	0	104	tok	eval_budget_overrun	1.082532		Add curr_bigram_scale [512, zero-init]: element-wise product of current and prev normalized embeddings injected into the input embedding, capturing the (current, prev) token-pair feature interaction missing from existing (prev, 2-prev) interaction_emb.
105	exp_075	0	105	reg	eval_budget_overrun	1.100893		Couple MLP activation dropout to the existing stoch_depth_scale warmdown buffer so that dropout (mlp_loop_drop=0.05, mlp_global_drop=0.02) decays from full rate to zero in tandem with stochastic depth during the 72% warmdown phase, allowing clean final convergence without regularization noise.
106	exp_075	0	106	meta	discard	1.088853	+0.011440	Increase ttt_chunk_tokens from 32768 to 49152 (1.5x) — LaCT-style large-chunk score-first TTT for more per-step gradient diversity at near-iso-compute
107	exp_075	0	107	eval	eval_budget_overrun	1.080312		Enable Nesterov momentum (nesterov=True) in the TTT SGD optimizer so each gradient step uses the lookahead momentum point, improving convergence quality within the fixed epoch budget.
108	exp_075	0	108	arch	crash			Add NormFormer-style parameter-free F.rms_norm before both attention's output proj (post-h_gate, full-dim) and MLP's output proj (post-RELU²), bounding proj-input distributions to unit RMS for sharper GPTQ-int6 calibration; zero artifact cost.
109	exp_075	0	109	loss	discard	1.084058	+0.006645	Remove focal loss weighting (gamma=1.0) from training CE, keeping position ramp and z-loss; MiLe paper ablation shows gamma=0 (plain CE) achieves lower raw perplexity than gamma=1 focal since hard-token gradient bias directly hurts the BPB metric.
110	exp_075	0	110	opt	discard	1.097531	+0.020118	Replace cosine warmdown (min_lr=0.10) with linear warmdown to zero (min_lr=0.0), following arxiv 2502.15938 which shows linear decay-to-zero consistently outperforms cosine for compute-optimal training.
111	exp_075	0	111	ttt	discard	1.079872	+0.002459	Implement ttt_freeze_layers=5 in eval_val_ttt: freeze blocks 0–4 (requires_grad=False), only adapt blocks 5–10 + embeddings + final norm, reducing backward-pass cost and focusing adaptation on abstract upper layers.
112	exp_075	0	112	quant	eval_budget_overrun	1.080177		Reduce GPTQ Hessian damping factor from 0.005 to 0.001 of mean diagonal for less biased inverse Hessian estimation and more accurate column-error propagation.
113	exp_075	0	113	arch	crash			Replace MLP `leaky_relu(0.5).square()` with strict Primer-style `relu().square()` to restore ~50% MLP-hidden sparsity, tightening the proj-input distribution for sharper GPTQ-int6 SDClip scales on the dominant 1.05M-param/block mlp.proj matrix.
114	exp_075	0	114	meta	size_blocked	1.089916		Lower ttt_momentum 0.95→0.90 to align the across-chunk SGD momentum-buffer time constant with the per-chunk cosine LR decay (reducing late-chunk over-correction from high-LR early-chunk gradients carried forward).
