exp_id	parent_exp	depth	path	specialist	status	val_bpb	delta_vs_best	hypothesis
075	056	7	000/002/003/004/047/048/056/075	generalist	discard	1.078553	+0.000692	Enable depth recurrence earlier (enable_looping_at 0.35→0.25) giving the looped 17-layer architecture 10% more training time (75% vs 65% of the 600s budget); also skip ~50s of diagnostic pre-quant+quantized evals before TTT to ensure eval fits within budget on the current slower environment.
076	056	7	000/002/003/004/047/048/056/076	generalist	keep	1.077585	-0.000276	Isolate Muon WD split: attn/other matrices use muon_wd=0.095, MLP matrices use muon_wd_mlp=0.115 (the seed-stack intended config) — testing in isolation vs exp_056, with streamlined eval path to ensure budget fit.
077	076	8	000/002/003/004/047/048/056/076/077	generalist	crash			Paired Head Muon: apply Newton-Schulz orthogonalization independently to Q/K matrices split into head pairs ([128×512] blocks) rather than the full matrix, giving each head pair its own orthogonal update direction and 4× cheaper NS compute per QK param — from NanoGPT speedrun Record #80 (Apr 2026).
078	076	8	000/002/003/004/047/048/056/076/078	generalist	keep	1.077522	-0.000063	Paired Head Muon: apply Newton-Schulz orthogonalization independently to Q/K matrices in head-pair blocks ([128×512] each) rather than the full matrix, giving each pair its own orthogonal update direction and 4× cheaper NS compute — NanoGPT speedrun Record #80 (Apr 2026). Also fixes collect_hessians to include 'qk' category.
079	078	9	000/002/003/004/047/048/056/076/078/079	generalist	discard	1.077942	+0.000420	Lower min_lr from 0.1→0.05: deeper final convergence in the cosine warmdown (which covers 72% of training from frac=0.28), forcing the optimizer to settle into a tighter basin at 5% of peak LR instead of 10%, yielding better GPTQ quantization fidelity and TTT initialization.
080	078	9	000/002/003/004/047/048/056/076/078/080	generalist	keep	1.077488	-0.000034	Async CPU batch prefetch: move mmap data loading to a background thread (queue.Queue maxsize=3) so CPU batch-building overlaps with GPU computation — recovers ~3-5ms/step × ~3000 steps ≈ 10-15 extra training seconds → ~100-150 more gradient steps in the warmdown tail.
081	080	10	000/002/003/004/047/048/056/076/078/080/081	generalist	keep	1.076421	-0.001067	ResFormer value residual (arxiv 2410.17897): thread block[0]'s V projection of x0 to all attention layers as a learnable residual (sigmoid-gated, init≈0.047), providing a direct embedding→V shortcut that alleviates attention concentration with zero new weight matrices and 11 tiny scalar parameters.
082	081	11	000/002/003/004/047/048/056/076/078/080/081/082	generalist	size_blocked	1.080592		Focal loss (γ=2) during training: re-weight per-token CE by (1-pt)²/mean((1-pt)²) where pt=exp(-ce_token), computed via.detach() to avoid gradient through weights. Hard/uncertain tokens get up to ~80× more gradient than easy tokens. TTT adaptation uses standard CE (matching eval objective) via forward_logits + explicit CE. No new parameters; zero memory overhead beyond the detached per-token CE.
083	081	11	000/002/003/004/047/048/056/076/078/080/081/083	generalist	discard	1.077505	+0.001084	Key residual from block[0] alongside value residual: thread k_res = blocks[0].c_k(attn_norm(x0)*scale) to all attention layers, adding sigmoid(k_res_scale)*k_res to each layer's K before rms_norm. Extends ResFormer to also provide a direct x0→K shortcut, biasing attention patterns toward the initial embedding's key features. 11 new scalar parameters (k_res_scale per block), same forward-pass cost as v_res.
084	081	11	000/002/003/004/047/048/056/076/078/080/081/084	generalist	crash			Muon+ (arxiv 2602.21545) post-NS column normalization: after Newton-Schulz orthogonalization, normalize each input-feature column to unit L2 norm before the shape-scale step, complementing the existing pre-NS row normalization (MuonEq-R). Muon+ shows 5-7% relative val-ppl gains by balancing per-input-feature update magnitudes.
085	081	11	000/002/003/004/047/048/056/076/078/080/081/085	generalist	crash			Muon+ (arxiv 2602.21545) post-NS column normalization: after Newton-Schulz orthogonalization, normalize each input-feature column to unit L2 norm before the shape-scale step, complementing the existing pre-NS row normalization (MuonEq-R). Muon+ shows 5-7% relative val-ppl gains by balancing per-input-feature update magnitudes.
086	081	11	000/002/003/004/047/048/056/076/078/080/081/086	generalist	preflight_crash			Reduce GPTQ Hessian damping from 0.01 to 0.005: lower damping reduces regularisation bias in the Hessian-based quantization correction, allowing GPTQ to make more faithful error compensation and improving quantized model quality with our well-conditioned 64-batch calibration.
087	081	11	000/002/003/004/047/048/056/076/078/080/081/087	generalist	preflight_crash			Reduce GPTQ Hessian damping from 0.01 to 0.005: lower damping reduces regularisation bias in the Hessian-based quantization correction, allowing GPTQ to make more faithful error compensation and improving quantized model quality with our well-conditioned 64-batch calibration.
088	081	11	000/002/003/004/047/048/056/076/078/080/081/088	generalist	preflight_crash			Reduce GPTQ Hessian damping factor from 0.01 to 0.005: halving the diagonal regularization reduces Hessian bias and allows more accurate weight correction during quantization, expected to narrow the ~0.019 BPB quantization gap.
089	081	11	000/002/003/004/047/048/056/076/078/080/081/089	generalist	crash			Frequency-weighted GPTQ Hessian calibration (FreqGPTQ from PR #1721/#1743): top-100 most-frequent tokens get sqrt(2) activation scale during Hessian accumulation (→ 2× Hessian weight), biasing GPTQ to minimize quantization error on the tokens that dominate BPB.
090	081	11	000/002/003/004/047/048/056/076/078/080/081/090	generalist	crash			FreqGPTQ: frequency-weighted GPTQ Hessian calibration — top-100 most-frequent tokens get sqrt(2) activation scale (→ 2× Hessian weight) so GPTQ minimizes quantization error preferentially on tokens dominating BPB. CPU-safe two-stage collection: store CPU batches first, compute freq weights, replay with weighted H accumulation.
091	081	11	000/002/003/004/047/048/056/076/078/080/081/091	generalist	crash			FreqGPTQ: frequency-weighted GPTQ Hessian calibration — two-pass: first n_calibration_batches for token freq stats (GPU cat → CPU bincount), then standard Hessian collection with top-100 frequent tokens getting sqrt(2) activation boost (2× Hessian weight).
092	081	11	000/002/003/004/047/048/056/076/078/080/081/092	generalist	preflight_crash			Add z-loss regularization (PaLM-2 style, coefficient 1e-4) to training loss to prevent logit magnitude explosion and improve logit sharpness, which should improve BPB by ~0.001-0.003.
